STATION,LINENAME,DATE,HOUR,ENTRIES,EXITS,CROWD_LEVEL
R17,N,07/19/2025,19,475,800,3
R17,N,07/19/2025,20,146,125,3
R17,N,07/19/2025,21,208,125,3
R17,N,07/19/2025,22,199,97,3
R17,N,07/19/2025,23,140,108,3
R17,N,07/20/2025,0,123,158,4
R17,N,07/20/2025,1,205,128,3
R17,N,07/20/2025,2,165,146,3
R17,N,07/20/2025,3,116,163,3
R17,N,07/20/2025,4,178,163,3
R17,N,07/20/2025,5,115,122,3
R17,N,07/20/2025,6,165,164,3
R17,N,07/20/2025,7,796,450,3
R17,N,07/20/2025,8,808,486,3
R17,N,07/20/2025,9,837,479,5
R17,N,07/20/2025,10,536,430,3
R17,N,07/20/2025,11,484,427,3
R17,N,07/20/2025,12,480,438,3
R17,N,07/20/2025,13,487,422,4
R17,N,07/20/2025,14,523,395,3
R17,N,07/20/2025,15,502,438,4
R17,N,07/20/2025,16,515,418,3
R17,N,07/20/2025,17,483,809,3
R17,N,07/20/2025,18,473,786,5
R17,N,07/20/2025,19,528,807,4
R17,N,07/20/2025,20,206,113,3
R17,N,07/20/2025,21,158,121,3
R17,N,07/20/2025,22,184,127,3
R17,N,07/20/2025,23,207,97,3
R17,N,07/21/2025,0,146,134,2
R17,N,07/21/2025,1,116,89,2
R17,N,07/21/2025,2,143,129,3
R17,N,07/21/2025,3,194,134,3
R17,N,07/21/2025,4,160,139,3
R17,N,07/21/2025,5,119,96,2
R17,N,07/21/2025,6,162,109,4
R17,N,07/21/2025,7,759,489,3
R17,N,07/21/2025,8,790,480,3
R17,N,07/21/2025,9,798,451,4
R17,N,07/21/2025,10,523,388,3
R17,N,07/21/2025,11,503,395,3
R17,N,07/21/2025,12,519,396,3
R17,N,07/21/2025,13,497,435,3
R17,N,07/21/2025,14,534,364,3
R17,N,07/21/2025,15,474,428,4
R17,N,07/21/2025,16,492,396,3
R17,N,07/21/2025,17,493,790,5
R17,N,07/21/2025,18,464,808,3
R17,N,07/21/2025,19,525,760,3
R17,N,07/21/2025,20,130,163,3
R17,N,07/21/2025,21,125,159,3
R17,N,07/21/2025,22,160,168,3
R17,N,07/21/2025,23,191,102,3
R17,N,07/22/2025,0,121,143,3
R17,N,07/22/2025,1,133,128,3
R17,N,07/22/2025,2,162,125,3
R17,N,07/22/2025,3,157,96,5
R17,N,07/22/2025,4,158,101,3
R17,N,07/22/2025,5,142,124,3
R17,N,07/22/2025,6,113,117,4
R17,N,07/22/2025,7,791,513,4
R17,N,07/22/2025,8,844,508,5
R17,N,07/22/2025,9,750,448,3
R17,N,07/22/2025,10,463,360,3
R17,N,07/22/2025,11,545,362,3
R17,N,07/22/2025,12,529,436,3
R17,N,07/22/2025,13,476,375,3
R17,N,07/22/2025,14,516,396,3
R17,N,07/22/2025,15,490,439,3
R17,N,07/22/2025,16,520,437,5
R17,N,07/22/2025,17,488,770,2
R17,N,07/22/2025,18,487,830,4
R17,N,07/22/2025,19,523,800,4
R17,N,07/22/2025,20,174,153,3
R17,N,07/22/2025,21,169,148,3
R17,N,07/22/2025,22,177,148,3
R17,N,07/22/2025,23,171,130,3
R17,N,07/23/2025,0,147,120,3
R17,N,07/23/2025,1,165,92,3
R17,N,07/23/2025,2,153,103,3
R17,N,07/23/2025,3,173,94,5
R17,N,07/23/2025,4,135,97,4
R17,N,07/23/2025,5,122,164,3
R17,N,07/23/2025,6,196,126,3
R17,N,07/23/2025,7,761,514,3
R17,N,07/23/2025,8,850,466,4
R17,N,07/23/2025,9,826,461,3
R17,N,07/23/2025,10,513,366,3
R17,N,07/23/2025,11,465,409,3
R17,N,07/23/2025,12,484,405,3
R17,N,07/23/2025,13,511,370,3
R17,N,07/23/2025,14,484,382,2
R17,N,07/23/2025,15,490,398,4
R17,N,07/23/2025,16,548,394,4
R17,N,07/23/2025,17,469,824,3
R17,N,07/23/2025,18,482,767,4
R17,N,07/23/2025,19,472,791,3
R17,N,07/23/2025,20,168,165,3
R17,N,07/23/2025,21,173,100,3
R17,N,07/23/2025,22,127,101,2
R17,N,07/23/2025,23,166,127,3
R17,N,07/24/2025,0,130,135,5
R17,N,07/24/2025,1,168,117,3
R17,N,07/24/2025,2,129,93,2
R17,N,07/24/2025,3,148,163,3
R17,N,07/24/2025,4,145,118,3
R17,N,07/24/2025,5,198,107,3
R17,N,07/24/2025,6,163,111,5
R17,N,07/24/2025,7,775,456,4
R17,N,07/24/2025,8,808,455,3
R17,N,07/24/2025,9,813,508,3
R17,N,07/24/2025,10,476,362,3
R17,N,07/24/2025,11,534,393,3
R17,N,07/24/2025,12,546,422,3
R17,N,07/24/2025,13,471,420,3
R17,N,07/24/2025,14,483,403,3
R17,N,07/24/2025,15,529,379,5
R17,N,07/24/2025,16,532,378,3
R17,N,07/24/2025,17,433,827,5
R17,N,07/24/2025,18,476,825,3
R17,N,07/24/2025,19,484,787,3
R17,N,07/24/2025,20,121,128,3
R17,N,07/24/2025,21,151,149,2
R17,N,07/24/2025,22,131,109,3
R17,N,07/24/2025,23,125,89,1
R17,N,07/25/2025,0,162,101,3
R17,N,07/25/2025,1,167,123,3
R17,N,07/25/2025,2,177,118,3
R17,N,07/25/2025,3,141,111,3
R17,N,07/25/2025,4,138,125,3
R17,N,07/25/2025,5,142,93,2
R17,N,07/25/2025,6,113,101,2
R17,N,07/25/2025,7,843,492,4
R17,N,07/25/2025,8,842,506,5
R17,N,07/25/2025,9,803,450,3
R17,N,07/25/2025,10,453,440,3
R17,N,07/25/2025,11,532,364,3
R17,N,07/25/2025,12,451,380,3
R17,N,07/25/2025,13,482,394,3
R17,N,07/25/2025,14,528,381,3
R17,N,07/25/2025,15,537,371,3
R17,N,07/25/2025,16,529,432,3
R17,N,07/25/2025,17,526,822,4
R17,N,07/25/2025,18,466,814,3
R17,N,07/25/2025,19,490,810,3
R17,N,07/25/2025,20,162,101,3
R17,N,07/25/2025,21,138,100,3
R17,N,07/25/2025,22,127,98,2
R17,N,07/25/2025,23,210,118,4
R17,N,07/26/2025,0,136,159,3
R17,N,07/26/2025,1,192,168,3
R17,N,07/26/2025,2,208,99,3
R17,N,07/26/2025,3,186,151,4
R17,N,07/26/2025,4,122,117,2
R17,N,07/26/2025,5,197,159,3
R17,N,07/26/2025,6,124,125,2
R17,N,07/26/2025,7,836,498,5
R17,N,07/26/2025,8,790,476,3
R17,N,07/26/2025,9,839,499,4
R17,N,07/26/2025,10,549,401,3
R17,N,07/26/2025,11,457,407,3
R17,N,07/26/2025,12,470,423,3
R17,N,07/26/2025,13,549,404,5
R17,N,07/26/2025,14,508,396,5
R17,N,07/26/2025,15,550,424,3
R17,N,07/26/2025,16,493,414,3
R17,N,07/26/2025,17,447,824,3
R17,N,07/26/2025,18,463,760,4
R17,N,07/26/2025,19,437,774,4
R17,N,07/26/2025,20,153,153,4
R17,N,07/26/2025,21,203,146,4
R17,N,07/26/2025,22,155,89,3
R17,N,07/26/2025,23,181,104,3
R17,N,07/27/2025,0,177,165,3
R17,N,07/27/2025,1,141,96,2
R17,N,07/27/2025,2,170,101,3
R17,N,07/27/2025,3,140,147,5
R17,N,07/27/2025,4,135,160,5
R17,N,07/27/2025,5,183,91,3
R17,N,07/27/2025,6,147,155,4
R17,N,07/27/2025,7,766,464,3
R17,N,07/27/2025,8,798,448,4
R17,N,07/27/2025,9,838,506,4
R17,N,07/27/2025,10,520,360,3
R17,N,07/27/2025,11,501,396,3
R17,N,07/27/2025,12,534,383,5
R17,N,07/27/2025,13,496,402,3
R17,N,07/27/2025,14,513,394,3
R17,N,07/27/2025,15,505,397,5
R17,N,07/27/2025,16,488,423,3
R17,N,07/27/2025,17,440,817,3
R17,N,07/27/2025,18,472,827,5
R17,N,07/27/2025,19,453,788,3
R17,N,07/27/2025,20,149,151,2
R17,N,07/27/2025,21,202,114,3
R17,N,07/27/2025,22,196,101,2
R17,N,07/27/2025,23,158,88,3
R17,N,07/28/2025,0,155,158,3
R17,N,07/28/2025,1,131,155,3
R17,N,07/28/2025,2,182,129,3
R17,N,07/28/2025,3,146,104,3
R17,N,07/28/2025,4,164,139,4
R17,N,07/28/2025,5,198,156,3
R17,N,07/28/2025,6,207,126,3
R17,N,07/28/2025,7,831,507,4
R17,N,07/28/2025,8,799,454,3
R17,N,07/28/2025,9,756,440,3
R17,N,07/28/2025,10,454,433,3
R17,N,07/28/2025,11,512,415,3
R17,N,07/28/2025,12,469,379,3
R17,N,07/28/2025,13,512,392,2
R17,N,07/28/2025,14,460,432,3
R17,N,07/28/2025,15,462,421,5
R17,N,07/28/2025,16,458,417,2
R17,N,07/28/2025,17,494,826,4
R17,N,07/28/2025,18,470,771,3
R17,N,07/28/2025,19,508,817,4
R17,N,07/28/2025,20,167,140,3
R17,N,07/28/2025,21,155,111,4
R17,N,07/28/2025,22,159,142,3
R17,N,07/28/2025,23,178,143,3
R17,N,07/29/2025,0,138,144,3
R17,N,07/29/2025,1,191,117,3
R17,N,07/29/2025,2,127,153,4
R17,N,07/29/2025,3,113,111,2
R17,N,07/29/2025,4,129,90,3
R17,N,07/29/2025,5,197,92,2
R17,N,07/29/2025,6,180,88,3
R17,N,07/29/2025,7,849,473,4
R17,N,07/29/2025,8,807,459,5
R17,N,07/29/2025,9,818,506,4
R17,N,07/29/2025,10,544,363,5
R17,N,07/29/2025,11,538,415,3
R17,N,07/29/2025,12,525,374,3
R17,N,07/29/2025,13,479,371,3
R17,N,07/29/2025,14,544,405,3
R17,N,07/29/2025,15,536,380,3
R17,N,07/29/2025,16,485,387,3
R17,N,07/29/2025,17,499,800,3
R17,N,07/29/2025,18,519,831,4
R17,N,07/29/2025,19,508,781,4
R17,N,07/29/2025,20,191,98,3
R17,N,07/29/2025,21,138,141,4
R17,N,07/29/2025,22,204,150,3
R17,N,07/29/2025,23,134,90,1
R17,Q,06/29/2025,0,158,125,3
R17,Q,06/29/2025,1,166,109,4
R17,Q,06/29/2025,2,148,115,2
R17,Q,06/29/2025,3,210,124,3
R17,Q,06/29/2025,4,205,158,3
R17,Q,06/29/2025,5,116,124,4
R17,Q,06/29/2025,6,132,99,4
R17,Q,06/29/2025,7,770,441,3
R17,Q,06/29/2025,8,850,475,4
R17,Q,06/29/2025,9,849,445,3
R17,Q,06/29/2025,10,511,365,3
R17,Q,06/29/2025,11,462,440,4
R17,Q,06/29/2025,12,513,403,3
R17,Q,06/29/2025,13,540,415,3
R17,Q,06/29/2025,14,461,403,3
R17,Q,06/29/2025,15,501,394,4
R17,Q,06/29/2025,16,514,411,3
R17,Q,06/29/2025,17,457,769,3
R17,Q,06/29/2025,18,488,760,4
R17,Q,06/29/2025,19,457,808,3
R17,Q,06/29/2025,20,159,117,3
R17,Q,06/29/2025,21,132,143,5
R17,Q,06/29/2025,22,141,164,3
R17,Q,06/29/2025,23,175,89,3
R17,Q,06/30/2025,0,160,112,3
R17,Q,06/30/2025,1,142,160,3
R17,Q,06/30/2025,2,141,154,2
R17,Q,06/30/2025,3,183,137,3
R17,Q,06/30/2025,4,151,112,3
R17,Q,06/30/2025,5,122,134,3
R17,Q,06/30/2025,6,171,126,3
R17,Q,06/30/2025,7,815,495,4
R17,Q,06/30/2025,8,848,454,4
R17,Q,06/30/2025,9,778,502,3
R17,Q,06/30/2025,10,550,410,3
R17,Q,06/30/2025,11,453,430,3
R17,Q,06/30/2025,12,460,371,3
R17,Q,06/30/2025,13,465,426,3
R17,Q,06/30/2025,14,451,386,3
R17,Q,06/30/2025,15,524,385,3
R17,Q,06/30/2025,16,470,384,3
R17,Q,06/30/2025,17,457,778,3
R17,Q,06/30/2025,18,472,791,3
R17,Q,06/30/2025,19,502,827,4
R17,Q,06/30/2025,20,174,128,3
R17,Q,06/30/2025,21,146,144,3
R17,Q,06/30/2025,22,148,121,2
R17,Q,06/30/2025,23,155,112,3
R17,Q,07/01/2025,0,163,144,3
R17,Q,07/01/2025,1,120,119,2
R17,Q,07/01/2025,2,162,111,3
R17,Q,07/01/2025,3,191,113,3
R17,Q,07/01/2025,4,142,101,3
R17,Q,07/01/2025,5,191,148,3
R17,Q,07/01/2025,6,173,95,5
R17,Q,07/01/2025,7,841,517,5
R17,Q,07/01/2025,8,821,511,5
R17,Q,07/01/2025,9,840,509,4
R17,Q,07/01/2025,10,492,379,2
R17,Q,07/01/2025,11,527,388,3
R17,Q,07/01/2025,12,486,388,2
R17,Q,07/01/2025,13,461,434,3
R17,Q,07/01/2025,14,490,423,3
R17,Q,07/01/2025,15,456,375,3
R17,Q,07/01/2025,16,490,435,3
R17,Q,07/01/2025,17,459,798,3
R17,Q,07/01/2025,18,499,814,4
R17,Q,07/01/2025,19,477,815,2
R17,Q,07/01/2025,20,177,166,3
R17,Q,07/01/2025,21,179,105,3
R17,Q,07/01/2025,22,175,88,3
R17,Q,07/01/2025,23,205,154,3
R17,Q,07/02/2025,0,198,159,3
R17,Q,07/02/2025,1,167,146,3
R17,Q,07/02/2025,2,157,107,3
R17,Q,07/02/2025,3,188,97,3
R17,Q,07/02/2025,4,131,92,2
R17,Q,07/02/2025,5,186,151,3
R17,Q,07/02/2025,6,183,149,3
R17,Q,07/02/2025,7,765,508,3
R17,Q,07/02/2025,8,785,496,3
R17,Q,07/02/2025,9,787,488,3
R17,Q,07/02/2025,10,489,391,3
R17,Q,07/02/2025,11,534,391,3
R17,Q,07/02/2025,12,460,398,3
R17,Q,07/02/2025,13,495,425,4
R17,Q,07/02/2025,14,468,412,3
R17,Q,07/02/2025,15,511,430,3
R17,Q,07/02/2025,16,521,427,3
R17,Q,07/02/2025,17,486,776,3
R17,Q,07/02/2025,18,511,813,4
R17,Q,07/02/2025,19,483,803,4
R17,Q,07/02/2025,20,112,115,2
R17,Q,07/02/2025,21,191,146,3
R17,Q,07/02/2025,22,165,107,3
R17,Q,07/02/2025,23,164,118,3
R17,Q,07/03/2025,0,163,162,3
R17,Q,07/03/2025,1,145,128,3
R17,Q,07/03/2025,2,153,100,3
R17,Q,07/03/2025,3,197,144,3
R17,Q,07/03/2025,4,131,89,2
R17,Q,07/03/2025,5,124,93,2
R17,Q,07/03/2025,6,188,115,3
R17,Q,07/03/2025,7,850,498,4
R17,Q,07/03/2025,8,800,446,3
R17,Q,07/03/2025,9,821,469,3
R17,Q,07/03/2025,10,481,386,4
R17,Q,07/03/2025,11,530,432,3
R17,Q,07/03/2025,12,489,407,5
R17,Q,07/03/2025,13,493,386,3
R17,Q,07/03/2025,14,527,423,3
R17,Q,07/03/2025,15,470,394,3
R17,Q,07/03/2025,16,540,426,3
R17,Q,07/03/2025,17,465,834,5
R17,Q,07/03/2025,18,454,796,3
R17,Q,07/03/2025,19,511,814,5
R17,Q,07/03/2025,20,202,168,3
R17,Q,07/03/2025,21,167,90,3
R17,Q,07/03/2025,22,172,96,5
R17,Q,07/03/2025,23,161,149,3
R17,Q,07/04/2025,0,182,150,4
R17,Q,07/04/2025,1,187,118,3
R17,Q,07/04/2025,2,203,89,3
R17,Q,07/04/2025,3,166,167,3
R17,Q,07/04/2025,4,153,136,3
R17,Q,07/04/2025,5,172,105,3
R17,Q,07/04/2025,6,123,89,2
R17,Q,07/04/2025,7,840,479,4
R17,Q,07/04/2025,8,850,474,4
R17,Q,07/04/2025,9,815,485,3
R17,Q,07/04/2025,10,483,436,3
R17,Q,07/04/2025,11,538,410,3
R17,Q,07/04/2025,12,499,382,3
R17,Q,07/04/2025,13,508,425,2
R17,Q,07/04/2025,14,503,372,3
R17,Q,07/04/2025,15,453,360,2
R17,Q,07/04/2025,16,547,439,3
R17,Q,07/04/2025,17,501,808,4
R17,Q,07/04/2025,18,483,804,3
R17,Q,07/04/2025,19,445,832,3
R17,Q,07/04/2025,20,184,123,5
R17,Q,07/04/2025,21,205,116,3
R17,Q,07/04/2025,22,201,88,3
R17,Q,07/04/2025,23,153,123,3
R17,Q,07/05/2025,0,122,107,1
R17,Q,07/05/2025,1,207,138,5
R17,Q,07/05/2025,2,128,159,3
R17,Q,07/05/2025,3,205,139,3
R17,Q,07/05/2025,4,184,94,3
R17,Q,07/05/2025,5,161,105,5
R17,Q,07/05/2025,6,137,121,3
R17,Q,07/05/2025,7,757,462,4
R17,Q,07/05/2025,8,830,461,2
R17,Q,07/05/2025,9,828,474,4
R17,Q,07/05/2025,10,504,377,3
R17,Q,07/05/2025,11,464,388,4
R17,Q,07/05/2025,12,468,411,4
R17,Q,07/05/2025,13,515,394,3
R17,Q,07/05/2025,14,494,426,3
R17,Q,07/05/2025,15,505,376,4
R17,Q,07/05/2025,16,508,425,3
R17,Q,07/05/2025,17,530,789,5
R17,Q,07/05/2025,18,523,781,4
R17,Q,07/05/2025,19,453,767,4
R17,Q,07/05/2025,20,200,138,3
R17,Q,07/05/2025,21,160,167,3
R17,Q,07/05/2025,22,150,153,3
R17,Q,07/05/2025,23,173,123,3
R17,Q,07/06/2025,0,207,116,2
R17,Q,07/06/2025,1,186,154,3
R17,Q,07/06/2025,2,192,136,3
R17,Q,07/06/2025,3,163,119,3
R17,Q,07/06/2025,4,158,143,3
R17,Q,07/06/2025,5,184,137,4
R17,Q,07/06/2025,6,150,124,3
R17,Q,07/06/2025,7,823,476,3
R17,Q,07/06/2025,8,826,462,3
R17,Q,07/06/2025,9,846,468,4
R17,Q,07/06/2025,10,515,432,2
R17,Q,07/06/2025,11,508,419,3
R17,Q,07/06/2025,12,519,365,3
R17,Q,07/06/2025,13,493,392,3
R17,Q,07/06/2025,14,464,440,3
R17,Q,07/06/2025,15,509,398,3
R17,Q,07/06/2025,16,482,430,3
R17,Q,07/06/2025,17,517,783,4
R17,Q,07/06/2025,18,502,830,4
R17,Q,07/06/2025,19,458,780,5
R17,Q,07/06/2025,20,153,127,3
R17,Q,07/06/2025,21,138,154,3
R17,Q,07/06/2025,22,170,113,3
R17,Q,07/06/2025,23,134,150,5
R17,Q,07/07/2025,0,202,114,3
R17,Q,07/07/2025,1,144,136,3
R17,Q,07/07/2025,2,148,104,4
R17,Q,07/07/2025,3,198,126,4
R17,Q,07/07/2025,4,182,160,3
R17,Q,07/07/2025,5,168,167,3
R17,Q,07/07/2025,6,201,144,3
R17,Q,07/07/2025,7,759,445,2
R17,Q,07/07/2025,8,772,480,3
R17,Q,07/07/2025,9,820,488,4
R17,Q,07/07/2025,10,469,410,3
R17,Q,07/07/2025,11,480,420,3
R17,Q,07/07/2025,12,509,374,3
R17,Q,07/07/2025,13,504,385,3
R17,Q,07/07/2025,14,466,391,3
R17,Q,07/07/2025,15,496,394,3
R17,Q,07/07/2025,16,459,376,3
R17,Q,07/07/2025,17,530,792,4
R17,Q,07/07/2025,18,475,819,3
R17,Q,07/07/2025,19,432,822,3
R17,Q,07/07/2025,20,112,112,1
R17,Q,07/07/2025,21,144,95,2
R17,Q,07/07/2025,22,179,155,3
R17,Q,07/07/2025,23,146,140,3
R17,Q,07/08/2025,0,182,159,3
R17,Q,07/08/2025,1,199,111,3
R17,Q,07/08/2025,2,198,154,4
R17,Q,07/08/2025,3,142,115,5
R17,Q,07/08/2025,4,160,124,3
R17,Q,07/08/2025,5,121,104,3
R17,Q,07/08/2025,6,114,147,3
R17,Q,07/08/2025,7,763,487,3
R17,Q,07/08/2025,8,806,491,3
R17,Q,07/08/2025,9,847,497,4
R17,Q,07/08/2025,10,545,436,3
R17,Q,07/08/2025,11,527,361,3
R17,Q,07/08/2025,12,455,405,3
R17,Q,07/08/2025,13,453,412,3
R17,Q,07/08/2025,14,476,382,3
R17,Q,07/08/2025,15,471,392,3
R17,Q,07/08/2025,16,451,434,5
R17,Q,07/08/2025,17,498,791,3
R17,Q,07/08/2025,18,434,789,3
R17,Q,07/08/2025,19,523,797,4
R17,Q,07/08/2025,20,205,119,3
R17,Q,07/08/2025,21,206,147,4
R17,Q,07/08/2025,22,147,94,4
R17,Q,07/08/2025,23,202,133,3
R17,Q,07/09/2025,0,149,104,3
R17,Q,07/09/2025,1,170,110,3
R17,Q,07/09/2025,2,159,154,2
R17,Q,07/09/2025,3,131,158,2
R17,Q,07/09/2025,4,121,162,3
R17,Q,07/09/2025,5,116,163,3
R17,Q,07/09/2025,6,138,139,3
R17,Q,07/09/2025,7,788,450,3
R17,Q,07/09/2025,8,835,505,4
R17,Q,07/09/2025,9,837,444,5
R17,Q,07/09/2025,10,456,419,3
R17,Q,07/09/2025,11,543,380,2
R17,Q,07/09/2025,12,541,378,3
R17,Q,07/09/2025,13,509,365,3
R17,Q,07/09/2025,14,526,401,3
R17,Q,07/09/2025,15,517,427,3
R17,Q,07/09/2025,16,523,389,4
R17,Q,07/09/2025,17,485,801,3
R17,Q,07/09/2025,18,509,795,4
R17,Q,07/09/2025,19,512,831,5
R17,Q,07/09/2025,20,137,96,2
R17,Q,07/09/2025,21,141,168,3
R17,Q,07/09/2025,22,128,154,3
R17,Q,07/09/2025,23,170,115,3
R17,Q,07/10/2025,0,184,143,3
R17,Q,07/10/2025,1,148,164,3
R17,Q,07/10/2025,2,154,88,3
R17,Q,07/10/2025,3,172,136,3
R17,Q,07/10/2025,4,149,98,3
R17,Q,07/10/2025,5,191,121,3
R17,Q,07/10/2025,6,118,117,2
R17,Q,07/10/2025,7,823,496,5
R17,Q,07/10/2025,8,846,444,3
R17,Q,07/10/2025,9,797,477,3
R17,Q,07/10/2025,10,517,366,3
R17,Q,07/10/2025,11,467,397,2
R17,Q,07/10/2025,12,471,372,3
R17,Q,07/10/2025,13,538,414,3
R17,Q,07/10/2025,14,515,389,4
R17,Q,07/10/2025,15,519,428,3
R17,Q,07/10/2025,16,500,433,3
R17,Q,07/10/2025,17,480,839,4
R17,Q,07/10/2025,18,454,761,2
R17,Q,07/10/2025,19,452,776,3
R17,Q,07/10/2025,20,111,129,5
R17,Q,07/10/2025,21,139,99,2
R17,Q,07/10/2025,22,184,101,3
R17,Q,07/10/2025,23,113,90,2
R17,Q,07/11/2025,0,138,158,3
R17,Q,07/11/2025,1,170,95,5
R17,Q,07/11/2025,2,194,104,3
R17,Q,07/11/2025,3,203,123,2
R17,Q,07/11/2025,4,181,133,3
R17,Q,07/11/2025,5,136,101,2
R17,Q,07/11/2025,6,155,114,3
R17,Q,07/11/2025,7,819,515,4
R17,Q,07/11/2025,8,794,519,3
R17,Q,07/11/2025,9,815,474,3
R17,Q,07/11/2025,10,483,410,5
R17,Q,07/11/2025,11,481,426,3
R17,Q,07/11/2025,12,520,425,3
R17,Q,07/11/2025,13,483,410,3
R17,Q,07/11/2025,14,550,409,3
R17,Q,07/11/2025,15,537,401,4
R17,Q,07/11/2025,16,486,435,3
R17,Q,07/11/2025,17,523,768,3
R17,Q,07/11/2025,18,520,782,4
R17,Q,07/11/2025,19,510,772,4
R17,Q,07/11/2025,20,135,116,3
R17,Q,07/11/2025,21,166,100,3
R17,Q,07/11/2025,22,208,149,3
R17,Q,07/11/2025,23,202,125,4
R17,Q,07/12/2025,0,130,115,3
R17,Q,07/12/2025,1,141,144,3
R17,Q,07/12/2025,2,179,134,3
R17,Q,07/12/2025,3,169,155,5
R17,Q,07/12/2025,4,172,135,3
R17,Q,07/12/2025,5,142,145,3
R17,Q,07/12/2025,6,157,146,3
R17,Q,07/12/2025,7,790,459,3
R17,Q,07/12/2025,8,806,512,4
R17,Q,07/12/2025,9,767,479,5
R17,Q,07/12/2025,10,500,411,3
R17,Q,07/12/2025,11,455,403,3
R17,Q,07/12/2025,12,494,385,3
R17,Q,07/12/2025,13,488,366,3
R17,Q,07/12/2025,14,454,398,3
R17,Q,07/12/2025,15,480,439,3
R17,Q,07/12/2025,16,505,420,3
R17,Q,07/12/2025,17,519,817,4
R17,Q,07/12/2025,18,437,782,3
R17,Q,07/12/2025,19,460,765,5
R17,Q,07/12/2025,20,171,89,3
R17,Q,07/12/2025,21,123,100,2
R17,Q,07/12/2025,22,160,140,3
R17,Q,07/12/2025,23,204,120,4
R17,Q,07/13/2025,0,200,120,4
R17,Q,07/13/2025,1,172,134,4
R17,Q,07/13/2025,2,132,134,3
R17,Q,07/13/2025,3,139,126,5
R17,Q,07/13/2025,4,135,128,5
R17,Q,07/13/2025,5,145,113,3
R17,Q,07/13/2025,6,113,159,3
R17,Q,07/13/2025,7,775,473,3
R17,Q,07/13/2025,8,809,462,3
R17,Q,07/13/2025,9,779,484,3
R17,Q,07/13/2025,10,510,374,4
R17,Q,07/13/2025,11,486,384,2
R17,Q,07/13/2025,12,492,398,3
R17,Q,07/13/2025,13,515,436,3
R17,Q,07/13/2025,14,504,424,3
R17,Q,07/13/2025,15,526,369,4
R17,Q,07/13/2025,16,474,390,3
R17,Q,07/13/2025,17,434,761,3
R17,Q,07/13/2025,18,510,762,3
R17,Q,07/13/2025,19,472,830,4
R17,Q,07/13/2025,20,157,104,3
R17,Q,07/13/2025,21,161,88,3
R17,Q,07/13/2025,22,181,111,3
R17,Q,07/13/2025,23,195,90,3
R17,Q,07/14/2025,0,209,104,3
R17,Q,07/14/2025,1,189,90,2
R17,Q,07/14/2025,2,134,157,3
R17,Q,07/14/2025,3,118,160,3
R17,Q,07/14/2025,4,146,100,3
R17,Q,07/14/2025,5,194,124,3
R17,Q,07/14/2025,6,136,155,3
R17,Q,07/14/2025,7,837,442,3
R17,Q,07/14/2025,8,837,455,3
R17,Q,07/14/2025,9,778,508,3
R17,Q,07/14/2025,10,486,368,3
R17,Q,07/14/2025,11,485,388,5
R17,Q,07/14/2025,12,473,427,3
R17,Q,07/14/2025,13,473,389,3
R17,Q,07/14/2025,14,466,396,3
R17,Q,07/14/2025,15,534,382,3
R17,Q,07/14/2025,16,539,362,3
R17,Q,07/14/2025,17,448,827,4
R17,Q,07/14/2025,18,466,760,3
R17,Q,07/14/2025,19,434,823,3
R17,Q,07/14/2025,20,137,95,3
R17,Q,07/14/2025,21,160,111,3
R17,Q,07/14/2025,22,114,122,2
R17,Q,07/14/2025,23,128,165,3
R17,Q,07/15/2025,0,140,140,5
R17,Q,07/15/2025,1,128,146,3
R17,Q,07/15/2025,2,134,156,4
R17,Q,07/15/2025,3,188,119,3
R17,Q,07/15/2025,4,152,122,3
R17,Q,07/15/2025,5,205,122,3
R17,Q,07/15/2025,6,135,152,3
R17,Q,07/15/2025,7,755,455,2
R17,Q,07/15/2025,8,843,450,5
R17,Q,07/15/2025,9,850,471,4
R17,Q,07/15/2025,10,488,398,4
R17,Q,07/15/2025,11,505,425,3
R17,Q,07/15/2025,12,527,429,2
R17,Q,07/15/2025,13,537,383,3
R17,Q,07/15/2025,14,545,387,4
R17,Q,07/15/2025,15,470,410,3
R17,Q,07/15/2025,16,517,428,4
R17,Q,07/15/2025,17,441,806,3
R17,Q,07/15/2025,18,470,773,3
R17,Q,07/15/2025,19,493,787,3
R17,Q,07/15/2025,20,168,100,3
R17,Q,07/15/2025,21,148,111,4
R17,Q,07/15/2025,22,209,136,3
R17,Q,07/15/2025,23,208,152,3
R17,Q,07/16/2025,0,136,147,3
R17,Q,07/16/2025,1,137,129,3
R17,Q,07/16/2025,2,154,147,5
R17,Q,07/16/2025,3,167,157,3
R17,Q,07/16/2025,4,112,144,4
R17,Q,07/16/2025,5,131,145,2
R17,Q,07/16/2025,6,175,153,3
R17,Q,07/16/2025,7,754,476,3
R17,Q,07/16/2025,8,782,490,3
R17,Q,07/16/2025,9,769,459,3
R17,Q,07/16/2025,10,509,363,5
R17,Q,07/16/2025,11,463,387,3
R17,Q,07/16/2025,12,524,406,4
R17,Q,07/16/2025,13,467,374,3
R17,Q,07/16/2025,14,525,369,3
R17,Q,07/16/2025,15,521,362,4
R17,Q,07/16/2025,16,472,396,3
R17,Q,07/16/2025,17,452,802,3
R17,Q,07/16/2025,18,472,779,3
R17,Q,07/16/2025,19,459,803,3
R17,Q,07/16/2025,20,202,140,3
R17,Q,07/16/2025,21,131,99,4
R17,Q,07/16/2025,22,172,119,5
